"Provider ID","Hospital Name","Address","City","State","ZIP Code","County Name","Phone Number","Measure Name","Measure ID","Score","Footnote","Measure Start Date","Measure End Date"
"180049","BAPTIST HEALTH RICHMOND","801 EASTERN BYPASS","RICHMOND","KY","40475","MADISON","8596233131","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180050","HARLAN ARH HOSPITAL","81 BALL PARK ROAD","HARLAN","KY","40831","HARLAN","6065738100","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180051","JENNIE STUART MEDICAL CENTER","320 WEST 18TH STREET","HOPKINSVILLE","KY","42240","CHRISTIAN","2708870100","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180053","FLEMING COUNTY HOSPITAL","55 FOUNDATION DRIVE","FLEMINGSBURG","KY","41041","FLEMING","6068492351","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180056","METHODIST HOSPITAL","1305 N ELM ST","HENDERSON","KY","42420","HENDERSON","2708277700","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180064","SAINT JOSEPH MOUNT STERLING","225 FALCON DRIVE","MOUNT STERLING","KY","40353","MONTGOMERY","8594975018","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180066","LOGAN MEMORIAL HOSPITAL","1625 NASHVILLE STREET","RUSSELLVILLE","KY","42276","LOGAN","2707264011","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180067","UNIVERSITY OF KENTUCKY HOSPITAL","800 ROSE STREET","LEXINGTON","KY","40536","FAYETTE","8593235000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180069","TUG VALLEY ARH REGIONAL MEDICAL CENTER","260 HOSPITAL DRIVE","SOUTH WILLIAMSON","KY","41503","PIKE","6062371700","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180070","TWIN LAKES REGIONAL MEDICAL CENTER","910 WALLACE AVENUE","LEITCHFIELD","KY","42754","GRAYSON","2702599400","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180078","PAUL B HALL REGIONAL MEDICAL CENTER","625 JAMES S TRIMBLE BOULEVARD","PAINTSVILLE","KY","41240","JOHNSON","6067893511","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180079","HARRISON MEMORIAL HOSPITAL","1210 KY HWY 36 E","CYNTHIANA","KY","41031","HARRISON","8592342300","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180080","BAPTIST HEALTH CORBIN","ONE TRILLIUM WAY","CORBIN","KY","40701","KNOX","6065281212","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180087","TAYLOR REGIONAL HOSPITAL","1700 OLD LEBANON ROAD","CAMPBELLSVILLE","KY","42718","TAYLOR","2704653561","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180088","NORTON HOSPITAL/NORTON MEDICAL PAVILIONS/KOSAIR CH","200 EAST CHESTNUT STREET","LOUISVILLE","KY","40202","JEFFERSON","5026298000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180092","CLARK REGIONAL MEDICAL CENTER","175 HOSPITAL DRIVE","WINCHESTER","KY","40391","CLARK","8597378559","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180093","BAPTIST HEALTH MADISONVILLE","900 HOSPITAL DRIVE","MADISONVILLE","KY","42431","HOPKINS","2708255100","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180095","CRITTENDEN HEALTH SYSTEM","520 WEST GUM STREET","MARION","KY","42064","CRITTENDEN","2709655281","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180101","GEORGETOWN COMMUNITY HOSPITAL","1140 LEXINGTON ROAD","GEORGETOWN","KY","40324","SCOTT","5028681100","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180102","LOURDES HOSPITAL","1530 LONE OAK ROAD","PADUCAH","KY","42003","MCCRACKEN","2704442444","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180103","BAPTIST HEALTH LEXINGTON","1740 NICHOLASVILLE ROAD","LEXINGTON","KY","40503","FAYETTE","8592606104","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180104","BAPTIST HEALTH PADUCAH","2501 KENTUCKY AVENUE","PADUCAH","KY","42003","MCCRACKEN","2705752100","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180105","MONROE COUNTY MEDICAL CENTER","529 CAPP HARLAN ROAD","TOMPKINSVILLE","KY","42167","MONROE","2704879231","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180106","CLINTON COUNTY HOSPITAL, INC","723 BURKESVILLE ROAD","ALBANY","KY","42602","CLINTON","6063876421","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180115","ROCKCASTLE REGIONAL HOSPITAL & RESPIRATORY CARE CT","145 NEWCOMB AVENUE","MOUNT VERNON","KY","40456","ROCKCASTLE","6062562195","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180116","JACKSON PURCHASE MEDICAL CENTER","1099 MEDICAL CENTER CIRCLE","MAYFIELD","KY","42066","GRAVES","2702514585","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180117","PARKWAY REGIONAL HOSPITAL","2000 HOLIDAY LANE","FULTON","KY","42041","FULTON","2704722522","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180124","GREENVIEW REGIONAL HOSPITAL","1801 ASHLEY CIRCLE","BOWLING GREEN","KY","42104","WARREN","2707931000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180127","FRANKFORT REGIONAL MEDICAL CENTER","299 KINGS DAUGHTERS DRIVE","FRANKFORT","KY","40601","FRANKLIN","5028755240","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180128","THREE RIVERS MEDICAL CENTER","2485 HIGHWAY 644","LOUISA","KY","41230","LAWRENCE","6066389451","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180130","BAPTIST HEALTH LOUISVILLE","4000 KRESGE WAY","LOUISVILLE","KY","40207","JEFFERSON","5028978100","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180132","LAKE CUMBERLAND REGIONAL HOSPITAL","305 LANGDON STREET","SOMERSET","KY","42502","PULASKI","6066797441","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180138","BAPTIST HEALTH LA GRANGE","1025 NEW MOODY LANE","LA GRANGE","KY","40031","OLDHAM","5022225388","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180139","KENTUCKY RIVER MEDICAL CENTER","540 JETT DRIVE","JACKSON","KY","41339","BREATHITT","6066666000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180141","UNIVERSITY OF LOUISVILLE HOSPITAL","530 SOUTH JACKSON STREET","LOUISVILLE","KY","40202","JEFFERSON","5025623000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180143","SAINT JOSEPH EAST","150 NORTH EAGLE CREEK DRIVE","LEXINGTON","KY","40509","FAYETTE","8599675000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"180149","WESTLAKE REGIONAL HOSPITAL","901 WESTLAKE DRIVE","COLUMBIA","KY","42728","ADAIR","2703844753","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190002","LAFAYETTE GENERAL MEDICAL CENTER","1214 COOLIDGE AVENUE","LAFAYETTE","LA","70503","LAFAYETTE","3372897991","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190003","DAUTERIVE HOSPITAL","600 NORTH LEWIS STREET","NEW IBERIA","LA","70563","IBERIA","3373657311","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190004","THIBODAUX REGIONAL MEDICAL CENTER","602 N ACADIA ROAD","THIBODAUX","LA","70301","LAFOURCHE","9854475500","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190005","CHARITY HOSPITAL & MEDICAL CENTER OF LOUISIANA AT","2021 PERDIDO ST","NEW ORLEANS","LA","70112","ORLEANS","5049033000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190006","UNIVERSITY HOSPITAL & CLINICS","2390 WEST CONGRESS","LAFAYETTE","LA","70506","LAFAYETTE","3372616000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190007","NATCHITOCHES REGIONAL MEDICAL CENTER","501 KEYSER AVE","NATCHITOCHES","LA","71457","NATCHITOCHES","3182144200","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190008","TERREBONNE GENERAL MEDICAL CENTER","8166 MAIN STREET","HOUMA","LA","70360","TERREBONNE","9858734141","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190011","UNIVERSITY HEALTH CONWAY","4864 JACKSON STREET","MONROE","LA","71202","OUACHITA","3183307000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190013","WEST CALCASIEU CAMERON HOSPITAL","701 EAST CYPRESS STREET","SULPHUR","LA","70663","CALCASIEU","3375277034","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190014","TECHE REGIONAL MEDICAL CENTER","1125 MARGUERITE STREET","MORGAN CITY","LA","70380","SAINT MARY","9853842200","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190015","NORTH OAKS MEDICAL CENTER, L L C","15790 PAUL VEGA MD DRIVE","HAMMOND","LA","70403","TANGIPAHOA","9853452700","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190017","OPELOUSAS GENERAL HEALTH SYSTEM","539 EAST PRUDHOMME STREET","OPELOUSAS","LA","70570","SAINT LANDRY","3379483011","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190019","CHRISTUS ST FRANCES CABRINI HOSPITAL","3330 MASONIC DRIVE","ALEXANDRIA","LA","71301","RAPIDES","3184871122","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190020","LANE REGIONAL MEDICAL CENTER","6300 MAIN STREET","ZACHARY","LA","70791","EAST BATON ROUGE","2256584000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190025","SAVOY MEDICAL CENTER","801 POINCIANA AVENUE","MAMOU","LA","70554","EVANGELINE","3374685261","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190026","RAPIDES REGIONAL MEDICAL CENTER","211 4TH STREET","ALEXANDRIA","LA","71301","RAPIDES","3187693000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190027","CHRISTUS ST PATRICK HOSPITAL","524 DR MICHAEL DEBAKEY STREET","LAKE CHARLES","LA","70601","CALCASIEU","3374362511","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190034","ABBEVILLE GENERAL HOSPITAL","118 N HOSPITAL DR","ABBEVILLE","LA","70510","VERMILION","3378935466","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190036","OCHSNER MEDICAL CENTER","1516 JEFFERSON HWY","NEW ORLEANS","LA","70121","JEFFERSON","5048423000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190039","WEST JEFFERSON MEDICAL CENTER","1101 MEDICAL CENTER BLVD","MARRERO","LA","70072","JEFFERSON","5043475511","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190040","SLIDELL MEMORIAL HOSPITAL","1001 GAUSE BLVD","SLIDELL","LA","70458","SAINT TAMMANY","9856432200","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190041","CHRISTUS HEALTH SHREVEPORT - BOSSIER","1453 E BERT KOUNS INDUSTRIAL DRIVE","SHREVEPORT","LA","71105","CADDO","3186815000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190044","ACADIA GENERAL HOSPITAL","1305 CROWLEY RAYNE HIGHWAY","CROWLEY","LA","70526","ACADIA","3377833222","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190045","ST TAMMANY PARISH HOSPITAL","1202 S TYLER STREET","COVINGTON","LA","70433","SAINT TAMMANY","9858984000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190046","TOURO INFIRMARY","1401 FOUCHER STREET","NEW ORLEANS","LA","70115","ORLEANS","5048977011","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190050","BEAUREGARD MEMORIAL HOSPITAL","600 S PINE STREET","DERIDDER","LA","70634","BEAUREGARD","3374627100","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190053","JENNINGS AMERICAN LEGION HOSPITAL","1634 ELTON ROAD","JENNINGS","LA","70546","JEFFERSON DAVIS","3376167000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190054","IBERIA GENERAL HOSPITAL AND MEDICAL CENTER","2315 E MAIN STREET","NEW IBERIA","LA","70562","IBERIA","3373640441","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190060","LAKE CHARLES MEMORIAL HOSPITAL","1701 OAK PARK BLVD","LAKE CHARLES","LA","70601","CALCASIEU","3374943200","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190064","OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER","5000 HENNESSY BLVD","BATON ROUGE","LA","70808","EAST BATON ROUGE","2257656565","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190065","BATON ROUGE GENERAL MEDICAL CENTER","3600 FLORIDA STREET","BATON ROUGE","LA","70806","EAST BATON ROUGE","2253877767","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190079","ST CHARLES PARISH HOSPITAL","1057 PAUL MAILLARD ROAD","LULING","LA","70070","SAINT CHARLES","9857856242","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190081","WEST CARROLL MEMORIAL HOSPITAL","706 ROSS STREET","OAK GROVE","LA","71263","WEST CARROLL","3184283237","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190086","NORTHERN LOUISIANA MEDICAL CENTER","401 EAST VAUGHN AVENUE","RUSTON","LA","71270","LINCOLN","3182542100","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190088","SPRINGHILL MEDICAL CENTER","2001 DOCTORS DRIVE","SPRINGHILL","LA","71075","WEBSTER","3185391000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190090","WINN PARISH MEDICAL CENTER","301 W BOUNDARY STREET","WINNFIELD","LA","71483","WINN","3186483000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190098","UNIVERSITY HEALTH SHREVEPORT","1541 KINGS HIGHWAY","SHREVEPORT","LA","71103","CADDO","3186755000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190099","AVOYELLES HOSPITAL","4231 HIGHWAY 1192","MARKSVILLE","LA","71351","AVOYELLES","3182538611","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190102","OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC","4801 AMBASSADOR CAFFERY PARKWAY","LAFAYETTE","LA","70508","LAFAYETTE","3374702000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190106","OAKDALE COMMUNITY HOSPITAL","130 N HOSPITAL DR","OAKDALE","LA","71463","ALLEN","3183353700","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190111","WILLIS KNIGHTON MEDICAL CENTER","2600 GREENWOOD ROAD","SHREVEPORT","LA","71103","CADDO","3182124000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190114","CLAIBORNE MEMORIAL MEDICAL CENTER","620 EAST COLLEGE STREET","HOMER","LA","71040","CLAIBORNE","3189272024","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190116","MOREHOUSE GENERAL HOSPITAL","323 W WALNUT","BASTROP","LA","71220","MOREHOUSE","3182833600","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190118","DESOTO REGIONAL HEALTH SYSTEM","207 JEFFERSON STREET","MANSFIELD","LA","71052","DE SOTO","3188724610","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190125","ST FRANCIS MEDICAL CENTER","309 JACKSON STREET","MONROE","LA","71201","OUACHITA","3189664000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190128","WOMAN'S HOSPITAL","100 WOMAN'S WAY","BATON ROUGE","LA","70817","EAST BATON ROUGE","2259271300","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190133","ALLEN PARISH HOSPITAL","108 6TH AVENUE","KINDER","LA","70648","ALLEN","3377382527","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190140","FRANKLIN MEDICAL CENTER","2106 LOOP ROAD","WINNSBORO","LA","71295","FRANKLIN","3184359411","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190144","MINDEN MEDICAL CENTER","NO 1 MEDICAL PLAZA","MINDEN","LA","71055","WEBSTER","3183772321","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190145","LASALLE GENERAL HOSPITAL","187 NINTH ST/HWY 84 WEST","JENA","LA","71342","LA SALLE","3189929200","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190146","EAST JEFFERSON GENERAL HOSPITAL","4200 HOUMA BLVD","METAIRIE","LA","70006","JEFFERSON","5044544000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190151","RICHARDSON MEDICAL CENTER","254 HIGHWAY 3048","RAYVILLE","LA","71269","RICHLAND","3187284181","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190160","GLENWOOD REGIONAL MEDICAL CENTER","503 MCMILLAN ROAD","WEST MONROE","LA","71291","OUACHITA","3183294600","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190164","BYRD REGIONAL HOSPITAL","1020 FERTITTA BLVD","LEESVILLE","LA","71446","VERNON","3372399041","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190167","MERCY REGIONAL MEDICAL CENTER","800 E MAIN","VILLE PLATTE","LA","70586","EVANGELINE","3373635684","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190175","RIVER PARISHES HOSPITAL","500 RUE DE SANTE","LAPLACE","LA","70068","ST JOHN THE BAPTIST","9856527000","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190176","TULANE MEDICAL CENTER","1415 TULANE AVE","NEW ORLEANS","LA","70112","ORLEANS","5049881900","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190177","LAKEVIEW REGIONAL MEDICAL CENTER","95 JUDGE TANNER BOULEVARD","COVINGTON","LA","70433","SAINT TAMMANY","9858674443","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
"190183","LEONARD J CHABERT MEDICAL CENTER","1978 INDUSTRIAL BLVD","HOUMA","LA","70363","TERREBONNE","9858731285","Medicare hospital spending per patient (Medicare Spending per Beneficiary)","MSPB_1","Not Available","4 - Data suppressed by CMS for one or more quarters.","01/01/2013","12/31/2013"
